id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,income,political,floor_area,height_cm,weight_jin,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,work_exper,work_status,work_yr,work_type,work_manage,family_income,family_m,family_status,house,car,marital,status_peer,status_3_before,view,inc_ability
6685,3,1,15,41,72,2015/7/16 17:28,2,1985,1,1,1,12,40000,1,35,160,110,4,5,4,4,2,4,4,2,6,1,3,10,1,3,100000,2,3,0,2,3,3,2,3,3
6686,4,1,6,15,31,2015/8/8 12:37,1,1950,1,1,2,1,5000,1,100,165,120,4,3,3,1,2,2,1,3,8,1,5,3,1,4,20000,4,3,1,1,3,1,1,3,2
6687,3,1,15,41,72,2015/7/18 10:58,2,1962,1,1,1,1,20000,1,110,160,120,2,3,3,2,4,3,2,2,5,5,,,,,30000,3,3,1,2,3,2,1,4,2
6688,4,2,3,6,13,2015/9/24 20:51,1,1964,1,1,1,6,15000,1,20,169,96,3,1,1,1,2,3,4,4,2,2,,,,,15000,1,2,1,2,1,3,1,4,3
6689,3,1,19,59,95,2015/7/19 11:11,2,1987,1,0,2,4,30000,1,60,158,95,5,5,4,1,3,4,3,3,5,1,1,11,1,4,30000,1,3,0,2,1,2,2,3,2
6690,4,1,4,7,14,2015/10/17 14:27,2,1975,1,1,1,5,48000,1,37,160,110,5,5,5,5,4,4,3,4,5,5,,,,,-2,3,3,-3,1,3,2,1,4,-8
6691,5,1,15,42,73,2015/7/11 11:43,2,1973,1,1,1,4,30000,1,130,163,120,5,4,4,1,4,3,3,2,6,1,3,20,1,3,100000,3,4,1,1,3,1,2,4,2
6692,4,2,17,48,80,2015/7/24 18:04,1,1957,1,1,1,3,4000,1,17,165,150,3,3,2,1,3,2,1,4,1,3,,,,,5000,3,2,1,2,3,2,3,4,2
6693,4,1,13,36,67,2015/9/10 11:56,2,1965,1,1,1,4,10000,1,100,165,130,4,5,5,2,3,3,3,4,5,5,,,,,50000,4,3,1,2,3,2,2,3,3
6694,4,1,7,18,34,2015/8/7 9:07,1,1983,1,1,1,10,50000,1,50,178,125,4,5,4,2,2,3,1,4,5,1,3,8,1,3,74000,4,3,1,2,3,2,1,4,2
6695,4,1,31,89,134,2015/8/18 15:49,2,1942,1,0,8,2,0,1,110,160,123,4,4,4,2,1,4,1,4,6,5,,,,,40000,5,3,1,2,7,2,2,4,2
6696,5,1,1,1,8,2015/9/4 16:23,2,1934,1,1,1,2,36000,4,16,154,120,5,5,5,2,1,2,1,3,5,5,,,,,36000,1,2,1,2,7,3,2,3,3
6697,3,2,6,16,32,2015/8/9 9:41,1,1975,1,1,2,4,20000,1,500,165,130,2,3,3,2,4,4,2,3,5,1,5,26,1,3,30000,5,2,1,2,3,3,2,3,2
6698,3,1,30,85,128,2015/10/17 16:07,1,1972,1,1,1,4,40000,1,61.4,158,110,3,4,4,2,2,3,2,1,5,1,3,26,1,3,65000,3,3,1,2,3,3,1,4,4
6699,5,1,10,24,46,2015/7/27 9:16,1,1950,1,1,1,3,6000,1,134,173,110,3,4,5,1,3,4,1,4,1,5,,,,,70000,2,2,1,2,3,3,3,4,2
6700,4,1,10,24,46,2015/7/28 15:29,1,1978,1,1,1,4,20000,1,80,170,50,4,4,4,1,4,3,2,3,6,3,,,,,30000,2,4,1,2,3,1,2,4,2
6701,2,2,15,41,72,2015/7/15 8:45,2,1939,1,0,9,1,-1,1,200,152,110,4,4,3,1,3,3,2,3,4,3,,,,,5000,2,1,1,2,4,3,2,4,-8
6702,4,1,26,76,116,2015/10/2 9:49,1,1993,1,1,1,11,10000,2,90,168,120,5,5,5,2,3,3,3,4,3,6,,,,,10000,3,3,1,2,1,3,2,3,2
6703,2,2,17,48,81,2015/7/26 18:34,2,1962,1,1,1,4,13000,1,50,150,112,3,5,5,1,4,3,2,2,3,5,,,,,13000,1,2,1,2,7,3,1,2,3
6704,1,2,31,88,133,2015/8/18 16:34,2,1955,3,1,1,3,3000,1,58,173,130,3,2,2,2,1,5,1,1,1,4,,,,,6000,2,1,1,2,3,3,3,5,4
6705,4,1,31,88,133,2015/8/19 13:56,2,1977,1,1,1,7,30000,1,85,162,130,5,5,5,1,2,4,1,3,6,1,2,15,1,4,70000,3,3,1,2,3,1,1,4,4
6706,4,1,4,7,14,2015/10/1 11:37,1,1985,1,0,2,10,120000,1,20,183,160,3,5,3,2,4,2,2,4,2,1,3,9,1,3,240000,2,2,1,2,3,3,2,4,2
6707,4,2,6,16,32,2015/8/9 9:46,2,1953,1,1,1,3,14000,1,240,161,130,4,4,4,4,2,2,1,3,6,5,,,,,23000,2,3,1,2,3,2,2,5,2
6708,4,2,5,10,26,2015/7/30 9:38,2,1986,1,1,1,6,10000,1,50,160,150,4,4,4,1,3,3,1,4,7,3,,,,,30000,4,2,1,2,3,3,2,5,2
6709,3,2,5,8,24,2015/8/6 9:36,1,1974,1,1,1,4,60000,1,80,176,70,4,4,4,1,3,3,2,2,2,3,,,,,80000,4,3,1,2,3,2,1,4,4
6710,4,2,26,76,116,2015/9/30 14:00,1,1989,1,1,1,8,100000,1,300,170,110,5,4,4,1,3,3,2,4,5,1,1,5,1,4,150000,3,3,1,2,3,2,1,4,2
6711,5,2,18,54,88,2015/7/12 11:22,2,1992,1,1,1,3,-1,1,220,160,130,5,5,4,1,4,4,2,4,5,2,,,,,30000,2,3,1,2,3,2,2,4,3
6712,4,1,18,55,89,2015/7/25 14:56,2,1967,1,1,1,6,30000,1,60,160,106,4,4,3,1,3,4,4,4,5,3,,,,,50000,3,3,1,2,3,2,1,4,3
6713,4,1,18,52,85,2015/7/22 11:18,2,1950,4,0,5,1,0,1,80,160,120,4,4,4,2,4,3,2,4,5,6,,,,,-2,3,3,1,2,3,2,1,4,2
6714,2,1,1,1,5,2015/9/14 16:08,1,1956,1,1,1,1,-3,1,20,178,145,3,4,4,2,3,3,3,2,4,5,,,,,-2,1,-8,1,2,6,3,3,3,3
6715,2,2,22,66,105,2015/7/7 10:52,2,1954,1,1,1,1,0,1,400,160,90,4,2,3,1,4,4,1,2,4,4,,,,,36000,7,2,1,2,3,3,3,4,3
6716,5,2,16,46,78,2015/7/29 8:29,2,1952,1,0,1,3,2400,1,200,156,104,4,4,4,1,5,5,1,4,4,2,,,,,2400,1,2,1,2,7,3,2,4,2
6717,4,2,5,8,24,2015/8/5 9:40,1,1965,1,1,1,4,-3,1,10,160,120,4,5,5,1,4,3,1,4,2,1,4,30,1,3,-3,3,3,0,2,3,3,2,4,3
6718,5,1,19,57,93,2015/7/14 15:07,2,1921,1,1,1,2,30000,1,60,155,98,4,3,5,5,4,4,1,4,5,5,,,,,30000,1,2,1,2,7,2,2,4,1
6719,4,1,7,18,39,2015/8/12 19:07,2,1937,1,1,1,3,19200,1,60,167,150,4,5,5,4,1,3,1,4,5,6,,,,,19200,1,3,1,2,7,2,2,4,3
6720,4,1,22,66,105,2015/7/8 10:58,2,1984,1,1,3,4,8000,1,300,160,98,5,4,3,1,4,4,2,3,6,1,2,5,1,1,8000,4,4,1,2,3,1,1,4,2
6721,3,2,2,4,11,2015/7/30 16:52,2,1954,1,1,1,1,-3,1,90,158,108,3,3,3,1,1,1,1,4,4,4,,,,,-3,2,1,1,2,4,3,3,4,-8
6722,4,1,1,1,6,2015/8/26 19:45,2,1989,1,1,1,6,30000,2,41,168,110,5,4,5,2,2,3,3,2,5,1,4,6,1,3,90000,3,2,1,2,1,3,1,4,2
6723,4,1,11,29,52,2015/7/18 11:46,1,1982,1,1,1,4,50000,1,60,175,116,4,4,4,1,1,5,1,2,4,1,3,8,1,3,50000,4,2,1,2,3,3,1,4,2
6724,4,2,10,24,46,2015/7/26 13:30,1,1971,1,1,1,4,20000,1,200,180,140,3,2,3,1,3,3,2,4,5,1,1,8,1,4,5000,4,3,1,1,3,2,1,5,2
6725,4,2,2,4,11,2015/7/30 16:13,2,1946,1,1,1,1,5000,1,60,150,90,2,2,3,1,1,4,1,4,3,4,,,,,8000,3,3,1,2,7,3,2,4,-8
6726,5,2,23,69,109,2015/8/13 17:18,1,1952,1,1,3,1,-1,1,70,165,110,2,2,2,1,3,4,1,4,4,4,,,,,-1,1,1,0,2,1,3,2,4,2
6727,4,2,2,3,10,2015/7/25 10:35,2,1995,4,0,3,4,10000,2,100,163,100,4,5,5,1,3,3,1,3,6,5,,,,,40000,4,3,1,1,3,2,2,4,-8
6728,5,1,1,1,8,2015/9/1 13:57,2,1933,1,1,1,6,48000,1,40,160,110,3,5,5,2,3,3,1,4,5,5,,,,,132000,3,3,1,2,3,2,2,3,2
6729,4,2,23,68,108,2015/10/2 15:08,1,1950,1,1,3,3,2220,1,55,160,90,1,2,2,1,2,4,1,5,1,5,,,,,3720,2,1,1,2,3,3,3,1,1
6730,2,2,23,69,109,2015/9/25 8:39,2,1948,1,1,1,1,1500,1,80,160,85,2,2,3,1,2,1,1,2,3,3,,,,,-2,3,1,1,2,7,3,3,4,2
6731,4,2,28,81,123,2015/7/31 11:07,1,1971,1,1,1,3,5000,-8,100,150,110,5,5,3,1,2,4,1,4,2,4,,,,,10000,4,2,1,2,3,3,2,2,3
6732,5,2,9,22,44,2015/7/4 10:16,2,1972,1,1,1,3,0,1,60,163,140,3,2,3,1,4,4,1,1,5,6,,,,,25000,3,2,1,2,3,3,2,3,3
6733,4,1,21,63,99,2015/7/19 15:56,2,1958,1,1,1,6,24000,1,75,155,120,4,4,5,2,2,4,2,2,5,5,,,,,48000,2,3,1,2,3,2,2,4,2
6734,4,2,6,14,30,2015/8/6 12:03,1,1963,1,1,1,3,20000,2,240,156,110,3,3,3,1,3,3,2,3,5,1,5,-2,2,3,25000,2,3,1,2,3,2,2,3,2
6735,4,2,2,4,11,2015/7/30 16:23,1,1952,1,1,2,3,0,1,120,150,118,4,4,4,1,2,1,1,4,1,3,,,,,0,1,3,1,2,3,2,1,3,2
6736,3,2,26,74,114,2015/8/6 11:47,2,1960,1,1,1,4,6000,1,100,150,82,2,2,2,1,2,2,1,2,4,4,,,,,12000,3,3,1,2,3,3,3,3,3
6737,5,1,21,63,99,2015/7/14 17:37,1,1950,1,0,6,4,20000,1,65,172,120,3,1,3,2,3,5,4,4,4,5,,,,,18000,2,2,1,2,4,2,1,4,2
6738,4,1,4,7,14,2015/9/25 14:42,1,1978,1,1,1,12,150000,1,60,174,140,4,5,5,5,2,4,4,2,5,1,2,11,1,1,150000,2,3,2,2,2,2,2,2,2
6739,4,2,18,55,89,2015/7/24 16:24,1,1955,1,1,1,4,5000,1,100,175,135,2,2,3,1,4,2,2,4,3,4,,,,,40000,2,2,1,2,3,3,1,4,2
6740,4,1,21,64,101,2015/7/17 15:43,1,1973,1,1,1,4,30000,1,110,170,150,4,4,4,4,2,3,1,2,4,1,5,23,1,3,50000,3,1,1,2,3,-8,1,4,2
6741,4,2,29,84,127,2015/7/22 16:33,2,1969,1,0,2,4,0,1,240,155,132,1,1,2,1,-8,3,1,3,3,6,,,,,20000,3,2,1,2,3,3,1,5,-8
6742,2,2,16,45,76,2015/7/28 8:54,2,1956,1,0,6,1,9000,1,150,150,115,3,3,4,1,5,3,1,4,3,4,,,,,20000,2,2,1,2,3,3,2,2,2
6743,4,1,15,40,71,2015/7/12 13:04,2,1923,1,0,3,1,35000,1,126,152,100,3,4,4,5,3,4,1,4,7,5,,,,,140000,4,3,2,1,7,1,2,2,2
6744,4,1,26,76,116,2015/9/29 15:56,2,1966,1,1,1,10,0,2,110,158,100,2,2,4,2,1,3,3,4,3,5,,,,,40000,2,2,1,1,6,3,2,3,3
6745,4,1,18,51,84,2015/7/27 12:42,1,1993,1,1,1,12,3500,2,100,175,130,5,5,5,2,1,4,4,2,5,5,,,,,-3,3,2,1,2,1,2,2,4,-8
6746,4,2,29,82,124,2015/7/21 19:05,1,1960,1,1,1,4,10000,1,50,165,105,2,2,4,1,2,3,2,3,5,3,,,,,20000,2,3,1,2,3,3,2,2,2
6747,4,2,21,61,97,2015/7/14 15:51,2,1928,1,1,1,1,8400,1,140,150,90,2,2,4,1,4,4,1,5,5,3,,,,,26000,1,2,1,2,7,3,2,4,-8
6748,4,1,12,34,63,2015/8/14 13:48,2,1977,1,1,1,12,100000,1,80,160,98,5,5,4,2,3,4,4,2,6,1,3,16,1,2,300000,4,3,1,2,3,2,1,4,3
6749,4,1,15,39,70,2015/7/10 17:06,1,1933,1,1,1,6,60000,1,140,173,96,3,5,4,5,5,5,3,3,7,5,,,,,60000,1,4,1,2,7,1,2,3,2
6750,4,1,10,27,49,2015/7/30 17:34,1,1949,1,1,1,4,36000,1,70,168,134,3,3,4,2,4,4,1,3,5,5,,,,,36000,1,3,1,2,7,2,2,4,2
6751,5,2,9,22,44,2015/7/5 11:32,2,1995,1,1,1,12,-1,2,200,160,100,5,5,5,1,4,4,3,4,6,6,,,,,20000,3,3,2,2,1,3,2,4,-8
6752,5,2,31,87,132,2015/8/13 17:34,2,1964,1,1,1,3,20000,1,1000,160,110,5,5,5,1,1,1,1,4,5,3,,,,,100000,2,3,2,2,3,2,1,4,1
6753,4,1,5,11,27,2015/7/28 10:03,1,1964,1,1,1,6,10000,1,49,176,130,5,4,4,2,2,4,1,1,6,1,3,20,1,3,10000,1,3,1,2,6,2,2,2,2
6754,4,1,28,81,123,2015/8/1 11:30,2,1949,1,1,1,3,1060,1,90,150,100,4,4,4,4,2,4,1,4,5,4,,,,,-2,2,3,1,2,3,2,2,4,2
6755,5,1,5,8,24,2015/8/3 9:41,2,1950,1,1,1,1,20000,1,30,162,140,4,3,2,4,1,5,1,2,2,5,,,,,20000,3,3,1,2,7,2,2,3,2
6756,4,1,5,11,27,2015/7/28 14:29,1,1995,1,1,2,12,-1,2,70,174,140,4,4,4,2,3,3,4,4,4,6,,,,,30000,3,2,1,2,1,2,2,4,2
6757,4,1,19,57,91,2015/7/19 15:37,1,1987,1,0,4,12,100000,1,59,173,130,4,4,4,5,4,4,4,4,6,1,2,7,1,1,200000,2,3,1,2,3,2,1,4,2
6758,5,1,1,1,6,2015/8/20 13:30,2,1985,1,1,1,10,48000,1,56.7,160,110,4,5,5,5,3,3,3,4,5,5,,,,,100000,2,4,1,2,1,2,2,4,2
6759,5,1,16,46,77,2015/7/28 10:21,1,1967,1,1,1,12,60000,1,130,175,140,4,4,4,2,2,3,3,4,6,1,3,23,1,2,110000,3,4,1,2,3,2,1,4,2
6760,4,1,23,68,108,2015/10/11 15:04,1,1974,1,1,1,10,30000,1,100,175,136,5,5,3,2,1,3,3,3,3,1,3,20,1,3,30000,3,2,1,2,3,2,2,4,2
6761,4,1,4,7,20,2015/10/18 10:54,2,1988,1,1,1,13,120000,2,50,162,90,4,4,4,5,4,4,3,2,5,1,3,1,1,3,120000,1,3,0,2,1,2,-8,3,2
6762,5,2,16,45,76,2015/7/27 18:21,2,1978,1,1,1,3,30000,1,100,150,92,3,5,5,1,5,4,1,4,6,3,,,,,40000,5,3,1,2,3,3,1,4,2
6763,3,1,6,13,29,2015/8/5 11:32,1,1972,1,1,1,7,20000,1,50,162,130,4,3,3,1,3,3,3,3,4,1,2,10,1,3,30000,2,3,1,2,3,2,2,3,2
6764,4,1,1,1,5,2015/9/7 14:39,2,1956,1,1,1,6,36000,4,160,155,108,3,2,3,2,3,4,3,4,6,5,,,,,150000,2,3,1,2,3,2,2,3,3
6765,4,2,9,20,42,2015/7/6 14:53,1,1963,1,1,1,4,45000,1,200,171,130,4,4,4,1,2,3,4,2,4,1,5,33,2,4,90000,1,3,1,2,3,2,2,4,2
6766,5,1,17,49,82,2015/7/29 12:11,2,1962,1,-8,1,6,0,1,120,165,140,5,5,5,4,4,4,4,1,1,5,,,,,30000,6,2,1,2,3,2,1,2,-8
6767,4,1,12,32,58,2015/8/29 10:46,2,1962,1,1,1,6,25000,1,35,158,100,4,4,4,5,2,3,1,2,3,1,3,29,1,3,80000,3,2,1,2,3,3,2,3,2
6768,4,1,27,77,117,2015/7/20 16:38,1,1962,1,1,1,9,0,1,110,170,130,3,4,4,5,2,4,2,3,3,5,,,,,46000,4,2,0,2,3,3,2,4,2
6769,4,1,24,72,112,2015/7/31 9:28,1,1969,1,1,1,6,30000,1,60,166,170,3,4,5,5,3,4,2,-8,2,1,3,25,1,3,-3,2,2,1,-8,3,2,2,4,3
6770,4,1,31,88,133,2015/8/20 16:44,1,1970,1,1,1,3,10000,1,50,168,101,4,4,4,1,2,3,1,4,3,1,2,3,2,4,15000,3,2,1,2,3,2,2,4,3
6771,4,1,16,46,78,2015/7/28 11:31,1,1988,1,1,1,12,50000,4,81,170,120,5,3,3,4,3,4,4,3,5,1,3,1,1,2,80000,2,3,1,2,1,2,1,3,2
6772,5,1,23,68,108,2015/10/11 11:16,2,1948,1,1,1,3,8400,1,63,150,120,4,5,5,1,3,4,1,4,3,4,,,,,16800,3,3,2,1,3,1,1,2,2
6773,3,1,27,78,118,2015/8/4 18:18,1,1987,1,1,1,6,50000,1,75,170,120,5,4,4,1,2,2,2,2,2,1,3,8,1,3,-2,1,2,1,2,1,3,2,3,3
6774,3,1,1,1,4,2015/9/11 10:20,1,1957,1,1,1,6,50000,1,65,175,130,4,4,4,2,3,3,3,3,5,1,3,40,1,2,70000,2,2,1,2,3,3,2,3,2
6775,4,2,19,57,92,2015/7/17 17:16,1,1992,1,1,1,12,0,1,200,173,140,5,5,5,1,2,3,3,3,5,1,3,1,1,3,-2,2,3,1,1,1,2,2,4,3
6776,3,2,11,31,54,2015/7/22 11:02,1,1961,1,1,1,4,10000,1,250,180,160,4,4,4,1,3,2,2,3,5,2,,,,,10000,2,2,1,2,3,3,2,3,3
6777,4,2,21,62,98,2015/7/16 17:18,2,1965,8,1,1,3,5000,1,400,153,73,2,2,2,1,3,4,1,2,6,3,,,,,5000,2,3,1,2,3,2,1,3,2
6778,5,1,5,11,27,2015/7/28 9:21,1,1949,1,-8,1,8,22000,1,36,172,136,3,5,5,2,5,5,5,4,7,5,,,,,40000,2,3,1,2,3,3,1,5,3
6779,4,2,21,64,101,2015/7/20 15:53,1,1947,1,1,1,3,3000,4,120,168,100,3,3,4,1,2,3,2,4,3,3,,,,,5000,2,2,1,2,3,3,2,3,3
6780,4,1,6,16,32,2015/8/10 16:13,1,1989,1,1,1,10,30000,2,60,168,120,5,4,4,5,2,3,3,1,4,5,,,,,50000,3,3,1,2,1,3,2,4,3
6781,4,1,15,42,73,2015/7/10 18:14,2,1968,1,1,1,4,15000,1,160,154,140,4,4,4,1,4,4,2,4,5,5,,,,,100000,1,2,2,2,3,2,1,3,3
6782,5,1,16,47,79,2015/7/24 8:48,1,1984,1,1,1,13,40000,1,60,168,140,5,5,4,2,3,4,3,3,3,1,3,3,1,3,40000,3,2,1,2,3,3,3,3,3
6783,5,1,1,1,8,2015/9/3 10:08,2,1952,1,1,1,4,30000,-8,38,159,102,5,5,5,2,2,1,1,1,4,5,,,,,60000,2,2,1,2,7,3,3,3,3
6784,3,2,18,55,89,2015/7/24 12:11,2,1950,1,1,1,1,5000,1,80,155,80,3,3,3,1,3,3,1,3,1,4,,,,,10000,2,2,1,2,3,3,2,4,-8
6785,2,2,9,21,43,2015/7/6 10:35,1,1934,1,1,1,1,3000,1,100,170,120,2,2,3,1,2,2,1,3,4,4,,,,,3000,2,1,2,2,3,3,2,4,2
6786,3,1,10,26,48,2015/8/31 9:00,2,1955,1,0,7,4,40000,1,100,165,118,4,4,4,2,2,3,3,3,4,5,,,,,200000,2,3,1,2,3,2,2,3,2
6787,5,2,5,10,26,2015/8/2 8:31,2,1967,1,1,1,1,0,1,90,155,140,2,1,4,1,4,4,1,4,8,6,,,,,10000,6,3,1,2,3,2,3,4,-8
6788,4,2,16,45,76,2015/7/28 9:44,2,1948,1,1,1,1,2000,1,100,158,100,4,4,4,1,5,5,1,3,5,4,,,,,50000,1,2,1,2,7,2,2,4,2
6789,4,2,22,66,106,2015/7/9 15:05,2,1988,1,1,1,5,50000,1,350,161,98,5,5,5,1,2,4,2,3,6,5,,,,,100000,3,3,1,2,3,3,2,3,2
6790,3,1,13,37,68,2015/9/7 20:16,1,1988,1,1,6,4,18000,1,600,170,100,3,5,5,1,5,5,2,1,8,1,3,8,1,3,54000,6,2,2,2,1,2,2,3,3
6791,4,2,10,24,46,2015/7/26 8:31,1,1930,1,1,1,4,0,1,150,170,120,2,2,2,1,1,4,3,4,5,3,,,,,0,2,1,1,2,3,2,1,4,3
6792,4,1,16,47,79,2015/7/25 8:45,1,1965,1,1,1,3,10000,1,240,170,140,3,3,4,1,4,3,1,3,5,2,,,,,60000,3,2,1,2,3,3,2,4,3
6793,3,2,29,82,124,2015/7/23 7:31,1,1950,1,1,1,1,8000,1,25,170,120,3,2,3,1,3,3,1,2,3,3,,,,,10000,2,2,1,2,3,3,2,3,3
6794,4,1,30,85,128,2015/10/6 13:55,2,1971,1,1,1,10,30000,1,90,165,140,2,2,3,2,3,3,4,4,4,2,,,,,-3,3,3,1,2,3,2,3,3,2
6795,4,2,5,10,26,2015/7/31 9:35,2,1991,1,1,1,4,100000,1,120,160,90,5,5,5,1,2,4,4,2,4,3,,,,,100000,5,3,1,1,3,2,2,2,2
6796,4,1,16,46,78,2015/7/28 11:29,2,1980,1,1,1,4,50000,1,500,153,100,3,3,4,1,2,3,2,4,5,1,2,13,1,4,80000,4,3,1,1,3,2,2,4,2
6797,4,2,18,55,89,2015/7/24 14:45,1,1947,1,1,9,3,960,1,80,175,180,2,2,4,1,4,3,3,4,5,4,,,,,3000,2,3,1,2,3,2,1,4,2
6798,2,1,16,45,76,2015/7/26 11:50,1,1958,1,1,1,3,10000,1,100,173,120,4,4,4,1,2,3,1,2,5,4,,,,,30000,2,3,1,2,3,2,2,3,2
6799,5,2,15,40,71,2015/7/13 17:24,1,1968,1,1,1,4,30000,1,40,170,140,4,4,4,1,3,3,1,4,4,1,3,5,1,3,30000,1,1,1,2,3,3,2,4,3
6800,4,2,18,53,87,2015/7/15 12:59,1,1985,1,1,1,7,30000,1,130,173,120,5,5,5,1,3,3,1,4,4,2,,,,,45000,3,2,1,2,3,3,1,4,2
6801,4,2,6,13,29,2015/8/7 9:42,2,1954,1,1,1,3,-1,1,120,160,100,4,4,3,1,3,3,1,3,5,4,,,,,5000,2,2,1,2,3,2,1,2,2
6802,4,1,12,32,61,2015/8/5 10:20,2,1987,1,1,1,7,0,2,50,154,120,4,5,3,1,3,3,2,2,5,1,3,2,1,3,-3,1,3,0,2,3,2,1,4,3
6803,4,1,10,26,48,2015/7/29 8:25,1,1958,1,1,2,10,30000,1,90,176,160,4,4,4,2,4,4,3,4,6,1,3,30,1,3,100000,2,3,1,1,3,2,1,4,2
6804,5,1,11,31,54,2015/7/20 16:24,1,1953,1,1,1,6,-3,4,150,180,150,4,4,4,2,4,4,2,4,5,5,,,,,20000,5,3,1,1,3,2,3,4,2
6805,4,1,30,85,128,2015/10/4 19:17,1,1987,1,1,1,10,40000,2,110,170,160,4,5,5,2,4,4,3,4,5,1,8,6,1,1,120000,5,3,1,1,3,2,1,3,2
6806,4,1,1,1,1,2015/10/30 11:57,1,1930,1,1,1,9,60000,4,120,170,120,1,2,4,5,1,2,1,4,5,5,,,,,120000,2,4,1,2,3,2,2,4,3
6807,4,2,26,74,114,2015/8/7 14:18,1,1976,8,1,1,1,3000,1,100,170,120,4,4,4,1,4,2,1,3,3,3,,,,,-2,8,2,1,2,3,2,2,3,2
6808,4,2,6,14,30,2015/8/5 12:26,1,1952,1,1,1,3,50000,1,120,160,100,2,2,3,1,2,2,1,4,3,3,,,,,50000,4,3,1,2,3,2,1,3,2
6809,3,1,31,87,132,2015/8/22 15:16,2,1980,1,1,1,4,40000,1,75,165,110,3,3,3,2,3,3,1,3,5,1,3,9,1,3,120000,3,3,0,2,3,3,2,3,3
6810,4,1,22,65,104,2015/7/6 18:45,2,1972,1,-8,1,3,0,1,70,154,125,4,5,4,1,4,4,3,3,5,5,,,,,20000,4,3,2,2,3,3,3,4,-8
6811,4,1,16,45,76,2015/7/26 9:57,1,1968,1,1,1,4,0,1,110,166,110,2,3,3,1,4,3,1,4,5,1,5,1,2,3,20000,8,3,1,2,3,2,2,4,2
6812,5,2,5,9,25,2015/8/7 11:30,1,1996,1,1,1,6,0,1,100,175,102,5,5,5,1,4,3,5,3,3,6,,,,,30000,4,2,1,1,1,2,2,3,-8
6813,2,1,13,35,65,2015/9/23 19:11,1,1954,6,0,6,4,1200,1,260,168,91,2,1,1,1,4,4,1,2,4,4,,,,,-2,1,2,1,2,3,3,2,3,2
6814,4,2,21,61,97,2015/7/14 18:26,2,1967,1,1,1,3,10000,1,100,163,150,2,2,4,1,4,3,2,3,3,1,3,5,1,3,30000,2,2,1,2,3,3,1,4,3
6815,4,1,27,78,118,2015/8/2 12:41,1,1967,1,0,8,6,0,1,30,168,132,2,1,4,1,2,5,2,2,1,5,,,,,10000,2,1,0,2,3,3,3,4,2
6816,4,1,29,82,125,2015/7/22 17:23,2,1988,1,1,1,12,80000,4,138,165,120,5,4,4,2,3,2,4,2,5,1,8,4,1,2,200000,5,2,1,2,3,2,3,3,3
6817,4,1,31,89,134,2015/9/14 10:35,1,1950,1,1,1,4,10000,1,60,165,110,4,5,4,2,2,4,1,3,3,5,,,,,20000,2,3,1,2,3,3,2,4,2
6818,5,1,1,1,2,2015/9/6 15:31,1,1952,1,1,1,4,48000,1,99,180,160,5,5,5,2,2,4,2,2,3,5,,,,,70000,2,3,-1,2,3,3,2,3,2
6819,4,1,12,32,57,2015/8/7 15:10,2,1957,1,1,1,6,35000,4,80,156,102,4,3,4,2,4,4,3,4,6,5,,,,,60000,2,3,1,2,3,2,2,4,2
6820,4,2,6,13,29,2015/8/6 15:12,2,1979,1,1,1,3,2000,1,100,156,96,3,4,4,1,3,2,2,3,4,3,,,,,40000,4,3,1,2,4,2,1,4,3
6821,4,2,18,52,86,2015/7/19 12:14,2,1965,1,1,1,3,12000,1,160,160,124,4,4,4,1,4,4,1,2,6,3,,,,,45000,1,4,1,2,3,2,1,4,2
6822,2,1,11,31,54,2015/7/20 15:19,2,1963,1,1,1,6,0,1,70,165,120,3,4,4,1,2,4,2,2,2,6,,,,,50000,3,3,1,2,3,3,2,4,-8
6823,4,1,1,1,3,2015/9/23 9:28,2,1956,1,0,-8,1,0,1,46,165,156,4,4,5,1,3,4,1,3,2,4,,,,,50000,3,2,1,2,3,3,3,4,3
6824,4,1,21,63,99,2015/7/20 18:29,2,1995,1,1,1,12,800,2,70,168,104,5,5,3,1,3,4,4,2,4,5,,,,,-2,5,3,1,2,1,2,1,3,-8
6825,5,1,15,39,70,2015/7/14 8:50,2,1957,1,1,1,1,3000,1,120,156,106,4,4,5,1,4,1,1,4,5,4,,,,,60000,4,3,1,2,3,2,2,4,2
6826,3,1,21,64,101,2015/7/15 8:17,1,1997,1,1,1,6,0,2,50,174,112,5,4,3,1,4,3,2,3,3,5,,,,,10000,2,1,1,2,1,-8,2,-8,-8
6827,4,2,19,57,92,2015/7/21 15:03,2,1978,1,1,1,4,50000,1,70,160,110,4,5,5,1,4,5,2,4,4,1,3,20,1,2,100000,6,3,1,2,3,3,2,5,2
6828,4,1,9,20,42,2015/7/7 17:27,1,1969,1,1,1,6,40000,1,130,176,100,4,5,5,1,3,3,2,2,5,1,3,15,1,2,40000,2,2,1,2,6,2,2,3,2
6829,3,2,13,36,66,2015/9/23 10:06,1,1978,8,1,1,3,6000,1,200,168,120,3,3,4,1,5,4,2,3,4,2,,,,,7000,5,2,1,2,3,3,2,5,3
6830,4,2,5,8,24,2015/8/6 8:14,2,1976,1,1,1,3,20000,1,70,150,100,4,4,4,1,4,4,2,4,4,4,,,,,40000,2,3,1,2,3,2,2,4,2
